,ID,NAZWASEKCJI,WARTOSC,DATA_WPLYWU,WI_KONKURS_ID,TYTUL,SLOWA_KLUCZE,WI_STATUSWNIOSKU_KOD
321,5117,opisProjektuEfekt,"&nbsp;
<div align=""justify"">&nbsp;&nbsp;&nbsp;&nbsp; Podstawowym wynikiem projektu badawczego będzie opracowanie technologii efektywnego domieszkowania akceptorowego ze źr&oacute;dła metalorganicznego (TDMAAs). Zwiększenie poziomu domieszkowania akceptorowego, szczeg&oacute;lnie w warstwach o składzie x&lt;0.19 umożliwi konstrukcję fotodetektor&oacute;w o lepszej czułości. Oczekuje się r&oacute;wnież zwiększenie czasu życia nośnik&oacute;w w heterostrukturach poprzez wyeliminowanie nieaktywnych par As-H wprowadzanych podczas procesu wzrostu. Najważniejszą zaletą tego projektu badawczego jest jego wymiar aplikacyjny. Opracowana technologia domieszkowania może znaleźć zastosowanie w detektorach podczerwieni i poprawić ich parametry.</div>
<div align=""justify"">Upowszechnienie wynik&oacute;w odbędzie się poprzez publikacje naukowe oraz prezentację wynik&oacute;w na konferencji krajowej i zagranicznej SPIE Optic &amp; Photonic 26-31 Wrzesień 2008.</div>
<div align=""justify"">W oparciu o składany wniosek powstaną dwie prace magisterskie oraz w istotny spos&oacute;b zostanie wzbogacony materiał do pracy habilitacyjnej wnioskodawcy.</div>
<p align=""justify""><span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Składany wniosek o finansowanie projektu badawczego stanowi zar&oacute;wno kontynuację badań naukowych zespołu, w kt&oacute;rym pracuje jego autor, jak i w znacznej mierze przyczyni się do rozwoju naukowego WAT i VIGO w dziedzinie techniki podczerwieni.</span></p>",07/01/26,23,Opracowanie technologii domieszkowania arsenem heterostruktur HgCdTe w technologii MOCVD,"HgCdTe, domieszkowanie, heterostruktura, AsH3, TDMAAs",183
322,5118,opisProjektuEfekt,"Uzyskane wyniki zostaną zaprezentowane na konferencjach naukowych dotyczących bądź to neurobiologii bądź strukturom jądrowym, a także opublikowane w naukowych czasopismach poświęconych tym dziedzinom. Będą one stanowiły podstawę do przeprowadzenia habilitacji dr. Lenartowskiego.",06/12/31,23,Wpływ przestrzennej organizacji chromatyny na tkankowo specyficzną ekspresję genu hydroksylazy tyrozynowej,"gen hydroksylazy tyrozynowej, macierz jądrowa, ekspresja specyficzna tkankowo, sekwencje S/MAR, sekwencje intronowe, kompleksy białkowe, wiązanie in vitro, test opóźnienia migracji w żelu, supershift, analiza typu Southwestern, FISH, transfekcja, transaktywator, 3C",173
323,5119,opisProjektuEfekt,&nbsp;,07/01/18,23,Metody analizy funkcjonalnej i ich związki z zagadnieniami analizy klasycznej i topologii,"analiza funkcjonalna, iloczyny tensorowe, zależność od parametru rozwiązań równań różniczkowych cząstkowych, równania Cauchy-Riemanna, zbiory analityczne, całka Pettisa, przestrzenie Riesza, przestrzenie Hardy'ego, klasy Smirnowa, topologia deskryptywna, K-analityczność, grupy topologiczne, metryzowalność",183
324,5120,opisProjektuEfekt,"<p><span style=""font-size: 11pt; line-height: 150%; font-family: Arial;""><font size=""3""><span style=""font-family: Times New Roman;"">Rozprawa doktorska mgr Krzysztofa Kasianiuka</span></font><o:p></o:p></span></p>
<ul>      </ul>",07/01/25,23,Paradygmat gry w polityce. Wybrane aspekty gry politycznej według posłów Sejmu V kadencji,"gra polityczna, paradygmat gry, polityka, politycy, wartości, interesy, zasoby, metody, normy, reguły",183
325,5121,opisProjektuEfekt,"<p class=""MsoNormal"" align=""justify""><span style=""FONT-SIZE: 11pt; FONT-FAMILY: Arial""><font size=""3"">Wyniki badań zostaną zaprezentowane w postaci publikacji naukowych oraz po przez referaty na konferencjach krajowych i międzynarodwych.<o:p></o:p></font></span></p>",07/01/23,23,Bankowe regulacje ostrożnościowe a sekurytyzacja wierzytelności hipotecznych,"sekurytyzacja, nadzór bankowy, regulacje ostrożnościowe, bankowość hipoteczna, nieruchomości, kredyt mieszkaniowy, Nowa Umowa Kapitałowa, system bankowy, wymogi kapitałowe, rekomendacje, regulacje ilościowe, regulacje jakościowe",173
326,5123,opisProjektuEfekt,"<p><br />Uzyskane w toku realizacji projektu wyniki dostarczą informacji o fundamentalnych procesach reakcji chemicznych w fazie stałej i mogą być wykorzystane w inżynierii materiałowej. Być może pozwolą one zoptymalizować parametry technologiczne wytwarzania powłok ze względu na trwałość pokrycia i stabilność warstwy przejściowej. Otrzymane wyniki będą publikowane w czasopismach fachowych i prezentowane na konferencjach naukowych. Istnieje r&oacute;wnież szansa wdrożone nowych technologii pokrywania narzędzi warstwami TiN, TiAlN i CrAlN. <br /><br />Opracowanie głębokościowo selektywnej rozproszeniowe techniki moessbauerowskiej, opartej na rejestracji promieniowania X umożliwi nieniszczące śledzenia proces&oacute;w korozji materiał&oacute;w zawierających żelazo pod dowolnymi warstwami ochronnymi o grubościach od kilku do kilkudziesięciu mikron&oacute;w. <br /></p>
<p>Sukces projektu umożliwiłby włączenie prowadzonych badań do projekt&oacute;w europejskich z dziedziny nanotechnologii. <br /><br /></p>",07/01/25,23,Mikroskopowy opis oddziaływań cienkich ochronnych warstw powierzchniowych typu TiN z podłożem metalicznym.,"warstwy powierzchniowe, TiN, spektroskopia moessbauerowska, SIMS, PVD, ",173
327,5125,opisProjektuEfekt,"<p align=""justify"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Efektem podjętego problemu badawczego będzie opracowanie metod syntezy karbamido-, oksalamido- i oksalamido-estroeteroli. Przewiduje się, że uzyskane oligomery zostaną wykorzystane do otrzymywania m. in. pianek poliuretanowych o zwiększonej termoodporności. </p>
<p align=""justify"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Duże znaczenie zyskałyby zwłaszcza hydroksyalkoksylowe pochodne mocznika ze względu na niską cenę zar&oacute;wno mocznika, jak i węglan&oacute;w alkilenowych oraz ze względu na nietoksyczność tych surowc&oacute;w. Do tej pory hydroksyalkilowe i hydroksyalkoksylowe pochodne mocznika otrzymywano z udziałem toksycznych i rakotw&oacute;rczych oksiran&oacute;w [25]. </p>
<p align=""justify"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Uzyskane wyniki zostaną rozpowszechnione w postaci publikacji w renomowanych czasopismach naukowych o zasięgu międzynarodowym, a także będą prezentowane na konferencjach krajowych i zagranicznych. </p>",07/01/16,23,"Oligomery zawierające fragmenty strukturalne imidazolidynotrionu - synteza, struktura  i właściwości","mocznik, kwas oksamowy, oksalamid, węglany alkilenowe, termoodporność",173
328,5126,opisProjektuEfekt,"<p></p>
<p class=""MsoBodyTextIndent"" style=""MARGIN: 0cm 0cm 0pt 18pt"" align=""justify""><font size=""3"">Wyniki przeprowadzonych badań zostaną opublikowane w postaci artykułu zamieszczonego w recenzowanym czasopiśmie naukowym i będą prezentowane na konferencji naukowej w kraju lub za granicą. Ponadto wyniki przeprowadzonego projektu będą przedmiotem rozprawy doktorskiej gł&oacute;wnego wykonawcy mgr inż. Katarzyny Otulak.</font></p>",07/01/22,23,Immunocytologiczna charakterystyka procesu patogenezy roślin porażonych wirusem Y ziemniaka (PVY),"wirus Y ziemniaka (PVY), Solanum tuberosum, infekcja wirusowa, białko płaszcza, patogeneza, RNA zależna polimeraza RNA (RdRp), immunolokalizacja",173
329,5128,opisProjektuEfekt,"Udokumentowanym efektem podjętego problemu badawczego będzie rozprawa doktorska na temat &bdquo;Koncepcja Prawa i Moralności Leona Petrażyckiego&rdquo;, a także artykuły i referaty konferencyjne.",07/01/25,23,Koncepcja prawa i moralności Leona Petrażyckiego,"filozofia prawa, teoria adekwatności, pojęcia adekwatne, klasy przedmiotów, „zasada adekwatności”, teorie skaczące,  neotomizm, polityka prawa, polityka moralności, prawo naturalne, odrodzenie prawa naturalnego, prawo, prawo intuicyjne, prawo pozytywne, liberalizm prawniczy, motywacje, psychika prawna, psychologia motywacji, psychologia emocji, przeżycia psychiczne, impulsje doznawczo–popędowe, przeżycia jednostronnie bierne, wola jako procesy jednostronnie aktywne, przeżycia psychiczne, głód psychiczny, psychologia introspekcyjna, „ideał miłości”, „ideał społecznego altruizmu”, „ponad-moralność”. ",173
330,5130,opisProjektuEfekt,"<font size=""4"">Efektem podjętej pracy badawczej będzie publikacja wynik&oacute;w badań najpierw w formie wystąpień konferencyjnych i artykuł&oacute;w naukowych, ostatecznie zaś &ndash; w formie książkowej.</font>",07/01/22,23,Romantyczne koncepcje poezji w literaturze polskiej i francuskiej. Poeta i Muza: relacja w stanie kryzysu,"romantyzm, komparatystyka, Muzy, topos, koncepcje poezji",173
331,5131,opisProjektuEfekt,"<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; TEXT-INDENT: 35.4pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify""><font size=""3""><font face=""Times New Roman"">Na podstawie uzyskanych wynik&oacute;w w czasie realizacji projektu, autorzy planują opublikowanie kilku artykuł&oacute;w naukowych oraz udział w konferencjach. Przeprowadzone badania umożliwią przygotowanie rozprawy doktorskiej pani mgr inż. Edyty Krutysz-Hus nt. &bdquo;Środowiskowe skutki nawożenia roślin energetycznych osadami ściekowymi&rdquo;<span style=""COLOR: red; mso-bidi-font-weight: bold""><o:p></o:p></span></font></font></p>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; TEXT-INDENT: 35.4pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify""><font size=""3""><font face=""Times New Roman"">Wyniki badań eksperymentalnych <span style=""mso-bidi-font-weight: bold"">posłużą </span>także do opracowania zaleceń odnośnie zmian w <span style=""mso-bidi-font-style: italic"">technologii oczyszczania ściek&oacute;w i rolniczego wykorzystania osad&oacute;w. </span><span style=""mso-bidi-font-weight: bold"">Administracji gminnej ułatwią zarządzanie ochroną środowiska (problem składowania osad&oacute;w ściekowych) na terenach rolniczo użytkowanych.</span></font></font></p>",07/01/18,23,Środowiskowe skutki nawożenia roślin energetycznych osadami ściekowymi,"osad mieszany, osad nadmierny, wierzba krzewiasta, odcieki, metale ciężkie, rolnictwo, energia odnawialna",173
332,5133,opisProjektuEfekt,"<p align=""left"">Rezultatem projektu będzie zaprojektowanie i zbudowanie prototypowej konstrukcji czteronożnego robota kroczącego oraz środowiska do badań eksperymentalnych tego robota. Wykonany robot będzie stanowił wytworzoną aparaturę oraz bazę do dalszych prac badawczych realizowanych w ramach prac magisterskich, doktorskich czy habilitacyjnych. Może także znaleźć zastosowania praktyczne. <br />Efektem realizacji projektu będzie opracowanie metody sterowania ruchem czteronożnego robota kroczącego przez operatora za pomocą joysticka. <br />Podana zostanie metodyka konstruowania, modelowania kinematyki i dynamiki robota, jego programowania i stabilizacji ruchu. Wyniki badań teoretycznych zostaną zweryfikowane w badaniach symulacyjnych i eksperymentalnych na rzeczywistym obiekcie. <br />Uzyskane wyniki badań czteronożnego robota kroczącego będą prezentowane w formie referat&oacute;w na seminariach, konferencjach krajowych i zagranicznych oraz zostaną zamieszczone w publikacjach naukowych krajowych i zagranicznych i posłużą do realizacji pracy habilitacyjnej proponowanego kierownika projektu. Wymiernym udokumentowaniem podjętych badań będzie także przygotowanie monografii naukowej.<br /><br />Układ monografii: <br />1. Wprowadzenie. <br />2. Przegląd literatury. <br />3. Teoria mobilnych robot&oacute;w kroczących. <br />4. Przegląd istniejących rozwiązań. <br />5. Konstrukcja czteronożnego robota kroczącego. <br />6. Kinematyka czteronożnego robota kroczącego. <br />7. Dynamika czteronożnego robota kroczącego. <br />8. Programowanie ruchu czteronożnego robota kroczącego. <br />9. Stabilizacja ruchu czteronożnego robota kroczącego. <br />10. Badania eksperymentalne. <br />11. Podsumowanie i kierunki dalszych badań. </p>",07/01/26,23,"Modelowanie, konstruowanie, programowanie i stabilizacja ruchu czteronożnego robota kroczącego","maszyny kroczące, roboty kroczące, projektowanie mechatroniczne, modelowanie ruchu, programowanie ruchu, stabilizacja ruchu, szybkie prototypowanie",173
333,5134,opisProjektuEfekt,"Wyniki zaplanowanych badań są bardzo istotne dla poznania mechanizm&oacute;w regulujących aklimatyzację/odpowiedzi roślin uprawnych w warunkach tak częstego w środowisku niedoboru fosforu. Prowadzenie tego typu badań jest ponadto niezwykle interesujące dla nas jako kontynuacja, a jednocześnie znaczne poszerzenie dotychczasowej tematyki badawczej. Większość aparatury, potrzebny materiał roślinny oraz niekt&oacute;re inne środki niezbędne do zaplanowanych doświadczeń są już na stanie Zakładu (nieco obniżając tym samym realne koszty projektu). Dodatkowe nasiona odmian zb&oacute;ż polecanych do upraw rolniczych zostaną pozyskane dzięki uprzejmości Podlaskiego Ośrodka Doradztwa Rolniczego (PODR) w Szepietowie (z kt&oacute;rym planuje się nawiązać dłuższą wsp&oacute;łpracę). Zaplanowane badania zaowocują ponadto rozszerzeniem metodyki badań o charakterze aplikacyjnym, zr&oacute;żnicują tematykę i możliwości eksperymentalne macierzystej plac&oacute;wki. Poznanie podstaw mechanizm&oacute;w aklimatyzacyjnych zb&oacute;ż do niedoboru Pi umożliwi w przyszłości zainicjować wsp&oacute;łpracę z jednostkami posiadającymi możliwości badań polowych (jednostka macierzysta nie ma poletek doświadczalnych ani szklarni), gdzie zostaną przeprowadzone pr&oacute;by polowe wybranych odmian zb&oacute;ż wykazujących najwyższą sekrecję fosfataz do podłoża oraz wzrost aktywności tych enzym&oacute;w w odpowiedzi na niedob&oacute;r fosforan&oacute;w. <br />Uzyskane wyniki badań opublikowane zostaną w czasopismach o zasięgu międzynarodowym, przedstawione na konferencjach krajowych i zagranicznych, najprawdopodobniej będą także stanowić fragment rozprawy doktorskiej wykonawcy grantu (mgr E. Żebrowskiej) oraz będą tematem co najmniej 3-4 prac magisterskich. <br />",07/01/31,23,Rola kwaśnych fosfataz w procesie aklimatyzacji roślin uprawnych do warunków niedoboru fosforu w podłożu,"deficyt Pi, korzenie, sekrecja fosfataz, zboża",183
334,5137,opisProjektuEfekt,"<p class=""MsoBodyText"" style=""MARGIN: 0cm 0cm 0pt; TEXT-INDENT: 28.3pt; TEXT-ALIGN: justify""><span style=""FONT-SIZE: 11pt; FONT-FAMILY: Arial""><font size=""4""></font></span></p>
<span style=""FONT-SIZE: 11pt; FONT-FAMILY: Arial; mso-fareast-font-family: ’Times New Roman’; mso-ansi-language: PL; mso-fareast-language: PL; mso-bidi-language: AR-SA""><font size=""4""><font face=""Times New Roman""><span style=""FONT-SIZE: 13.5pt; FONT-FAMILY: Arial""><span style=""FONT-SIZE: 10pt""><font size=""4""><o:p>
<p align=""justify""><font face=""Times New Roman""><font face=""Arial"" size=""3"">Otrzymane wyniki będą stanowiły naukową podstawę opracowania wytycznych i instrukcji na potrzeby&nbsp; praktyki monitoringu w&oacute;d w Polsce zgodnego z ramową Dyrektywą Wodną, koordynowanego przez Gł&oacute;wny Inspektorat Ochrony Środowiska. Wodną. Instytucja to potwierdziła zainteresowanie wynikami &ndash; patrz załączony dokument.</font></font></p>
<font face=""Arial"" size=""4"">
<p align=""justify""><font size=""3"">Wyniki badań,&nbsp;dzięki wsp&oacute;łpracy międzynarodowej, uzyskają międzynarodowe potwierdzenie, kt&oacute;re umożliwi ich odniesienie do r&oacute;żnych typ&oacute;w rzek Europy. Warunki referencyjne pochodzace z naszego kraju są potencjalnym punktem odniesienia dla wielu rejon&oacute;w za granicą, ze względu na niski stopień degradacji licznych polskich rzek.</font></p>
<p align=""justify""><font size=""3"">Otrzymane wyniki będą podstawą publikacji w czasopismach naukowych &ndash; publikacje członk&oacute;w zespołu wykonującego projekt regularnie zamieszczane są w czasopismach międzynarodowych i krajowych, w tym w indeksowanych z Impact Factor.</font></p>
<p align=""justify""><font size=""3"">Wyniki będą r&oacute;wnież prezentowane na konferencjach krajowych i zagranicznych.</font></p>
<p></p>
</font></o:p></font></span></span></font></font></span>",07/01/31,23,Charakterystyka roślinności wodnej w warunkach referencyjnych wyżynnych i górskich typów rzek w Polsce,"stan ekologiczny, rzeki, warunki referencyjne, Ramowa Dyrektywa Wodna, monitoring, makrofity",183
